日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,5.53,5.54,5.57,5.42,115701,-0.18,2.44
2022-07-07,5.56,5.47,5.64,5.44,95905,-1.26,2.03
2022-07-08,5.46,5.47,5.58,5.43,95706,0.0,2.02
2022-07-11,5.47,5.36,5.48,5.31,98818,-2.01,2.09
2022-07-12,5.4,5.22,5.4,5.22,75924,-2.61,1.6
2022-07-13,5.26,5.45,5.52,5.26,123355,4.41,2.61
2022-07-14,5.45,5.3,5.49,5.28,90152,-2.75,1.9
2022-07-15,5.3,5.06,5.37,5.06,102206,-4.53,2.16
2022-07-18,5.06,5.25,5.31,5.05,125447,3.75,2.65
2022-07-19,5.29,5.36,5.42,5.23,89957,2.1,1.9
2022-07-20,5.36,5.44,5.45,5.32,75012,1.49,1.58
2022-07-21,5.43,5.61,5.9,5.43,213058,3.13,4.5
2022-07-22,5.52,5.68,5.7,5.52,127260,1.25,2.69
2022-07-25,5.62,5.57,5.73,5.54,94602,-1.94,2.0
2022-07-26,5.59,5.66,5.67,5.54,78387,1.62,1.66
2022-07-27,5.62,5.58,5.73,5.57,73497,-1.41,1.55
2022-07-28,5.61,5.56,5.65,5.52,68080,-0.36,1.44
2022-07-29,5.56,5.48,5.6,5.46,67889,-1.44,1.43
2022-08-01,5.47,5.43,5.54,5.43,57922,-0.91,1.22
2022-08-02,5.43,5.05,5.45,5.05,133314,-7.0,2.82
2022-08-03,5.06,4.95,5.2,4.93,99892,-1.98,2.11
2022-08-04,5.0,5.1,5.15,4.98,69242,3.03,1.46
2022-08-05,5.1,5.11,5.17,5.04,58714,0.2,1.24
2022-08-08,5.14,5.1,5.16,5.06,73293,-0.2,1.55
2022-08-09,5.1,5.11,5.13,5.04,71410,0.2,1.51
2022-08-10,5.07,5.02,5.09,5.0,59501,-1.76,1.26
2022-08-11,5.05,5.15,5.18,5.05,91102,2.59,1.92
2022-08-12,5.16,5.2,5.27,5.16,80865,0.97,1.71
2022-08-15,5.17,5.25,5.27,5.15,60572,0.96,1.28
2022-08-16,5.25,5.28,5.3,5.18,56878,0.57,1.2
2022-08-17,5.29,5.41,5.44,5.26,100516,2.46,2.12
2022-08-18,5.41,5.37,5.44,5.32,73815,-0.74,1.56
2022-08-19,5.33,5.44,5.54,5.32,99338,1.3,2.1
2022-08-22,5.4,5.6,5.61,5.31,136518,2.94,2.88
2022-08-23,5.55,5.61,5.68,5.5,105014,0.18,2.22
2022-08-24,5.63,5.54,5.7,5.53,102162,-1.25,2.16
2022-08-25,5.56,5.55,5.61,5.43,83704,0.18,1.77
2022-08-26,5.54,5.5,5.68,5.49,84204,-0.9,1.78
2022-08-29,5.43,5.69,5.85,5.38,206605,3.45,4.37
2022-08-30,5.68,5.77,5.95,5.65,330256,1.41,6.98
2022-08-31,5.75,6.35,6.35,5.75,324760,10.05,6.86
2022-09-01,6.65,6.99,6.99,6.57,474804,10.08,10.03
2022-09-02,6.62,6.4,6.99,6.29,1068257,-8.44,22.57
2022-09-05,6.27,6.62,6.63,6.1,835834,3.44,17.66
2022-09-06,6.41,6.34,6.47,6.22,569449,-4.23,12.03
2022-09-07,6.26,5.91,6.3,5.88,562401,-6.78,11.88
2022-09-08,5.87,5.89,6.03,5.81,342064,-0.34,7.23
2022-09-09,5.8,5.66,5.85,5.63,297571,-3.9,6.29
2022-09-13,5.65,5.65,5.7,5.61,168162,-0.18,3.55
2022-09-14,5.53,5.57,5.62,5.4,229415,-1.42,4.85
2022-09-15,5.55,5.42,5.61,5.33,192228,-2.69,4.06
2022-09-16,5.39,5.33,5.51,5.32,135769,-1.66,2.87
2022-09-19,5.28,5.32,5.38,5.18,111847,-0.19,2.36
2022-09-20,5.33,5.34,5.41,5.26,118372,0.38,2.5
2022-09-21,5.3,5.4,5.43,5.15,120195,1.12,2.54
2022-09-22,5.37,5.28,5.41,5.27,93026,-2.22,1.97
2022-09-23,5.31,5.08,5.33,5.05,119544,-3.79,2.53
2022-09-26,5.08,4.97,5.11,4.96,96520,-2.17,2.04
2022-09-27,5.0,5.1,5.11,4.93,92011,2.62,1.94
2022-09-28,5.1,5.0,5.13,5.0,93068,-1.96,1.97
2022-09-29,5.07,4.88,5.1,4.85,90309,-2.4,1.91
2022-09-30,4.88,4.79,5.0,4.79,64671,-1.84,1.37
2022-10-10,4.8,4.65,4.83,4.63,76063,-2.92,1.61
2022-10-11,4.65,4.63,4.7,4.55,68717,-0.43,1.45
2022-10-12,4.63,4.72,4.72,4.58,65551,1.94,1.39
2022-10-13,4.68,4.73,4.81,4.67,73777,0.21,1.56
2022-10-14,4.76,4.84,4.86,4.74,97778,2.33,2.07
2022-10-17,4.81,4.9,4.92,4.78,87902,1.24,1.86
2022-10-18,4.9,4.86,4.94,4.85,74300,-0.82,1.57
2022-10-19,4.85,4.82,4.88,4.79,66257,-0.82,1.4
2022-10-20,4.82,4.87,4.92,4.8,74439,1.04,1.57
2022-10-21,4.84,4.81,4.91,4.8,55286,-1.23,1.17
2022-10-24,4.82,4.68,4.88,4.66,79001,-2.7,1.67
2022-10-25,4.65,4.64,4.73,4.59,60250,-0.85,1.27
2022-10-26,4.65,4.73,4.79,4.64,60046,1.94,1.27
2022-10-27,4.75,4.83,4.89,4.72,77779,2.11,1.64
2022-10-28,4.82,4.58,4.82,4.56,89853,-5.18,1.9
2022-10-31,4.68,4.75,4.83,4.6,99027,3.71,2.09
2022-11-01,4.79,4.91,4.92,4.73,87888,3.37,1.86
2022-11-02,4.94,5.01,5.15,4.94,115569,2.04,2.44
2022-11-03,4.94,4.92,5.01,4.91,78013,-1.8,1.65
2022-11-04,4.91,5.02,5.05,4.91,81562,2.03,1.72
2022-11-07,5.01,5.17,5.18,4.98,105069,2.99,2.22
2022-11-08,5.15,5.21,5.3,5.11,110839,0.77,2.34
2022-11-09,5.21,5.22,5.36,5.16,129609,0.19,2.74
2022-11-10,5.15,5.29,5.33,5.14,116252,1.34,2.46
2022-11-11,5.32,5.26,5.39,5.26,113790,-0.57,2.4
2022-11-14,5.27,5.28,5.34,5.24,98497,0.38,2.08
2022-11-15,5.26,5.29,5.38,5.25,101851,0.19,2.15
2022-11-16,5.3,5.4,5.42,5.29,128817,2.08,2.72
2022-11-17,5.94,5.6,5.94,5.52,567937,3.7,12.0
2022-11-18,5.54,5.59,5.76,5.46,418808,-0.18,8.85
2022-11-21,5.51,5.39,5.54,5.36,210857,-3.58,4.46
2022-11-22,5.41,5.55,5.68,5.36,272382,2.97,5.76
2022-11-23,5.53,5.43,5.65,5.36,245208,-2.16,5.18
2022-11-24,5.45,5.3,5.45,5.26,204883,-2.39,4.33
2022-11-25,5.26,5.32,5.39,5.24,116393,0.38,2.46
2022-11-28,5.29,5.48,5.54,5.18,182656,3.01,3.86
2022-11-29,5.42,5.66,5.68,5.42,218860,3.28,4.62
2022-11-30,5.65,5.73,5.87,5.55,237896,1.24,5.03
2022-12-01,5.77,5.69,5.89,5.66,202753,-0.7,4.28
2022-12-02,5.69,5.7,5.81,5.67,139704,0.18,2.95
