日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,37.48,37.82,38.1,37.08,30259,-0.34,5.01
2022-07-07,37.52,36.47,38.12,36.2,49435,-3.57,8.19
2022-07-08,37.0,39.38,39.38,36.71,62155,7.98,10.3
2022-07-11,39.0,40.28,41.01,38.51,66895,2.29,11.08
2022-07-12,40.55,40.57,41.5,39.0,54458,0.72,9.02
2022-07-13,40.5,43.46,44.63,40.0,108648,7.12,18.0
2022-07-14,44.59,47.81,47.81,44.0,120361,10.01,19.94
2022-07-15,49.84,49.8,51.63,48.3,127147,4.16,21.06
2022-07-18,50.02,49.97,51.36,47.04,81755,0.34,13.54
2022-07-19,49.66,49.24,49.82,48.21,54097,-1.46,8.96
2022-07-20,48.99,47.45,49.24,47.06,47382,-3.64,7.85
2022-07-21,47.78,47.2,49.01,46.71,45109,-0.53,7.47
2022-07-22,47.3,45.99,47.63,45.25,48630,-2.56,8.06
2022-07-25,46.36,44.71,46.69,44.55,29280,-2.78,4.85
2022-07-26,45.08,45.35,46.0,44.65,35840,1.43,5.94
2022-07-27,44.97,48.0,48.44,44.97,72516,5.84,12.01
2022-07-28,48.04,50.18,50.37,47.68,63651,4.54,10.54
2022-07-29,49.71,47.6,50.15,47.12,51196,-5.14,8.48
2022-08-01,47.65,48.23,49.65,45.97,53476,1.32,8.86
2022-08-02,47.0,46.69,48.46,45.8,45702,-3.19,7.57
2022-08-03,46.77,45.2,48.33,44.9,36331,-3.19,6.02
2022-08-04,45.65,45.83,46.75,44.55,36665,1.39,6.07
2022-08-05,45.83,46.89,47.84,45.18,33019,2.31,5.47
2022-08-08,46.97,46.75,47.19,45.11,22846,-0.3,3.78
2022-08-09,46.79,48.13,48.15,45.65,28753,2.95,4.76
2022-08-10,48.15,46.78,48.18,46.53,24950,-2.8,4.13
2022-08-11,47.0,47.56,51.46,46.5,47712,1.67,7.9
2022-08-12,47.25,45.85,48.8,45.5,41323,-3.6,6.85
2022-08-15,44.92,46.2,46.67,44.92,38651,0.76,6.4
2022-08-16,46.23,47.18,47.66,45.01,46388,2.12,7.68
2022-08-17,47.01,51.9,51.9,46.51,63962,10.0,10.6
2022-08-18,53.1,55.66,56.9,51.0,117874,7.24,19.53
2022-08-19,53.96,52.88,57.31,52.84,83890,-4.99,13.9
