日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,22.02,23.12,23.5,21.52,618533,5.72,34.55
2022-07-07,21.5,24.55,25.0,20.81,667929,6.19,37.31
2022-07-08,23.6,26.35,26.35,23.2,586989,7.33,32.79
2022-07-11,28.0,27.2,28.85,23.72,599759,3.23,33.5
2022-07-12,27.2,24.48,27.33,24.48,479201,-10.0,26.77
2022-07-13,23.99,25.0,26.43,23.24,554152,2.12,30.95
2022-07-14,24.3,22.5,26.3,22.5,591633,-10.0,33.05
2022-07-15,23.11,24.75,24.75,21.66,555883,10.0,31.05
2022-07-18,26.8,27.23,27.23,26.5,117042,10.02,6.54
2022-07-19,29.95,29.95,29.95,29.95,81337,9.99,4.54
2022-07-20,29.9,30.92,31.78,27.55,803257,3.24,44.87
2022-07-21,31.07,30.08,32.48,29.59,716901,-2.72,40.04
2022-07-22,29.3,27.86,30.73,27.6,601168,-7.38,33.58
2022-07-25,27.57,25.07,28.0,25.07,548419,-10.01,30.63
2022-07-26,24.1,24.2,25.07,23.04,425015,-3.47,23.74
2022-07-27,23.78,24.56,25.24,23.78,352707,1.49,19.7
2022-07-28,24.15,25.53,26.71,24.15,417933,3.95,23.34
2022-07-29,25.52,25.0,26.9,25.0,356259,-2.08,19.9
2022-08-01,25.26,24.65,25.72,24.05,323975,-1.4,18.1
2022-08-02,24.0,25.05,26.34,23.89,356558,1.62,19.92
2022-08-03,24.98,24.6,27.56,24.43,491933,-1.8,27.48
2022-08-04,24.8,23.35,24.99,22.51,376811,-5.08,21.05
2022-08-05,23.7,22.4,24.13,21.91,280642,-4.07,15.68
2022-08-08,22.6,24.64,24.64,22.38,165029,10.0,9.22
2022-08-09,25.6,25.52,26.26,24.07,392541,3.57,21.93
2022-08-10,25.5,25.54,26.57,24.59,314290,0.08,17.56
2022-08-11,25.3,25.0,25.74,24.49,216874,-2.11,12.11
2022-08-12,25.3,25.97,26.87,24.9,349034,3.88,19.5
2022-08-15,25.36,27.0,27.66,25.01,287075,3.97,16.03
2022-08-16,26.87,29.0,29.7,26.87,478041,7.41,26.7
2022-08-17,28.16,28.15,29.9,27.99,360766,-2.93,20.15
2022-08-18,28.21,30.97,30.97,28.21,493266,10.02,27.55
2022-08-19,30.97,27.87,31.2,27.87,446568,-10.01,24.94
2022-08-22,29.05,30.66,30.66,28.5,364409,10.01,20.35
2022-08-23,31.88,33.73,33.73,31.72,302459,10.01,16.89
2022-08-24,33.88,33.03,35.16,32.1,409376,-2.08,22.87
2022-08-25,33.05,31.5,33.52,30.02,309972,-4.63,17.31
2022-08-26,31.95,32.16,33.22,31.02,255504,2.1,14.27
2022-08-29,30.91,32.35,33.17,30.91,184964,0.59,10.33
2022-08-30,32.33,30.23,32.84,30.09,228964,-6.55,12.79
2022-08-31,30.24,27.21,30.5,27.21,303249,-9.99,16.94
2022-09-01,29.5,29.93,29.93,29.1,161959,10.0,9.05
2022-09-02,31.01,32.92,32.92,31.01,203811,9.99,11.38
2022-09-05,36.21,36.21,36.21,36.21,36122,9.99,2.02
2022-09-06,39.83,39.83,39.83,39.83,14285,10.0,0.8
2022-09-07,43.81,43.81,43.81,41.11,483388,9.99,27.0
2022-09-08,46.01,44.3,47.53,43.67,562009,1.12,31.39
2022-09-09,45.21,42.0,45.59,40.0,421757,-5.19,23.56
2022-09-13,41.99,42.02,42.79,38.85,337573,0.05,18.86
2022-09-14,42.01,41.64,42.9,40.41,256882,-0.9,14.35
2022-09-15,42.06,38.96,42.51,38.05,270996,-6.44,15.14
2022-09-16,39.21,38.43,40.8,38.3,215898,-1.36,12.06
2022-09-19,39.01,40.84,42.27,39.01,312945,6.27,17.48
2022-09-20,41.5,44.92,44.92,41.1,166650,9.99,9.23
2022-09-21,46.66,49.41,49.41,46.66,242998,10.0,13.45
2022-09-22,49.87,44.47,49.87,44.47,562063,-10.0,31.12
2022-09-23,46.1,46.5,47.47,44.8,402953,4.56,22.31
2022-09-26,45.35,49.01,51.15,44.55,529125,5.4,29.3
2022-09-27,49.35,48.95,49.95,47.36,346825,-0.12,19.2
2022-09-28,50.1,44.06,50.22,44.06,361747,-9.99,20.03
2022-09-29,44.24,42.3,44.5,40.53,302022,-3.99,16.72
2022-09-30,42.06,39.5,42.29,39.0,283036,-6.62,15.67
2022-10-10,37.81,38.19,38.92,36.0,223085,-3.32,12.35
2022-10-11,38.22,40.18,40.64,37.6,279112,5.21,15.45
2022-10-12,40.0,41.57,42.9,38.2,329318,3.46,18.23
2022-10-13,40.5,40.14,42.88,39.6,282690,-3.44,15.65
2022-10-14,40.94,40.27,41.86,40.04,238105,0.32,13.18
2022-10-17,38.58,40.09,40.3,36.95,250218,-0.45,13.85
2022-10-18,40.3,42.93,44.1,40.12,372775,7.08,20.64
2022-10-19,42.9,42.26,46.69,41.68,370081,-1.56,20.49
2022-10-20,41.1,40.06,41.61,39.31,238361,-5.21,13.2
2022-10-21,39.99,44.07,44.07,39.66,359205,10.01,19.89
2022-10-24,46.31,44.83,47.16,42.58,377451,1.72,20.9
2022-10-25,45.79,48.61,49.22,44.6,387165,8.43,21.44
2022-10-26,47.0,47.8,49.45,46.2,292699,-1.67,16.21
2022-10-27,48.69,43.24,49.2,43.16,397525,-9.54,22.01
2022-10-28,40.77,38.92,41.42,38.92,309515,-9.99,17.14
2022-10-31,37.95,39.88,39.9,37.22,223997,2.47,12.4
2022-11-01,39.5,40.04,41.32,39.0,211406,0.4,11.7
2022-11-02,39.51,40.04,41.2,38.01,269405,0.0,14.92
2022-11-03,39.87,41.82,42.65,39.6,270659,4.45,14.99
2022-11-04,42.0,44.41,45.55,41.69,314324,6.19,17.4
2022-11-07,43.11,45.5,47.96,43.11,361359,2.45,20.01
2022-11-08,44.51,42.0,45.1,41.23,265909,-7.69,14.72
2022-11-09,43.36,41.94,43.77,41.9,200594,-0.14,11.11
2022-11-10,41.0,40.66,41.98,40.31,165401,-3.05,9.16
2022-11-11,42.2,39.83,42.4,39.5,181462,-2.04,10.05
2022-11-14,39.0,39.31,40.83,38.94,144351,-1.31,7.99
2022-11-15,39.32,42.2,42.2,38.88,214182,7.35,11.86
2022-11-16,42.0,40.29,43.4,40.01,182915,-4.53,10.13
2022-11-17,40.01,39.99,41.3,38.97,146360,-0.74,8.1
2022-11-18,39.59,40.32,41.38,39.18,155920,0.83,8.63
2022-11-21,40.48,44.35,44.35,40.04,369703,10.0,20.47
2022-11-22,44.39,40.93,44.5,40.31,298756,-7.71,16.54
2022-11-23,41.0,43.4,44.4,41.0,275823,6.03,15.27
2022-11-24,43.06,47.74,47.74,43.06,246408,10.0,13.64
2022-11-25,47.5,46.3,49.88,45.72,361943,-3.02,20.04
2022-11-28,45.11,46.08,47.75,44.06,230832,-0.48,12.78
2022-11-29,46.2,47.3,48.53,46.14,254851,2.65,14.11
2022-11-30,48.62,47.52,50.53,46.29,288649,0.47,15.98
2022-12-01,46.51,46.63,48.57,45.5,229095,-1.87,12.68
2022-12-02,45.88,49.49,51.0,45.81,321693,6.13,17.81
2022-12-05,49.93,53.8,54.44,48.4,312537,8.71,17.3
2022-12-06,52.75,51.63,53.26,49.8,232354,-4.03,12.86
2022-12-07,51.01,50.5,52.94,49.6,192311,-2.19,10.65
2022-12-08,49.9,50.28,52.04,49.11,149116,-0.44,8.26
2022-12-09,49.38,49.24,50.72,48.58,120376,-2.07,6.66
2022-12-12,47.9,46.91,48.64,46.7,157051,-4.73,8.7
2022-12-13,46.88,45.06,48.53,44.6,190025,-3.94,10.52
2022-12-14,45.0,44.53,45.5,43.88,120700,-1.18,6.68
2022-12-15,44.44,46.0,46.01,42.8,186754,3.3,10.34
2022-12-16,44.77,41.57,45.17,41.45,217689,-9.63,12.05
2022-12-19,40.55,41.56,42.54,40.55,120401,-0.02,6.67
2022-12-20,41.65,42.17,43.24,40.7,140214,1.47,7.76
2022-12-21,41.8,42.53,42.95,41.2,108096,0.85,5.98
2022-12-22,42.46,39.75,42.5,39.03,173155,-6.54,9.59
2022-12-23,39.75,38.58,40.09,37.7,147518,-2.94,8.17
2022-12-26,40.2,42.44,42.44,39.94,101708,10.01,5.63
2022-12-27,44.51,46.68,46.68,44.49,185094,9.99,10.25
2022-12-28,47.95,46.02,49.01,44.88,368905,-1.41,20.42
2022-12-29,46.03,47.75,48.92,46.03,239761,3.76,13.27
