日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,19.67,19.75,20.05,19.24,5388,0.3,1.41
2022-07-07,19.83,19.84,20.09,19.75,6347,0.46,1.66
2022-07-08,19.8,19.95,20.85,19.79,10319,0.55,2.7
2022-07-11,19.78,19.84,20.38,19.7,5217,-0.55,1.36
2022-07-12,19.66,18.93,19.89,18.93,6865,-4.59,1.79
2022-07-13,18.93,19.28,19.52,18.93,5029,1.85,1.31
2022-07-14,19.2,20.41,20.85,19.09,12590,5.86,3.29
2022-07-15,20.49,20.28,20.49,19.84,10957,-0.64,2.86
2022-07-18,20.58,21.36,21.66,20.4,18661,5.33,4.88
2022-07-19,21.9,22.16,23.12,21.88,28380,3.75,7.42
2022-07-20,22.01,21.65,22.8,21.61,15595,-2.3,4.08
2022-07-21,21.6,21.6,22.25,21.52,11159,-0.23,2.92
2022-07-22,21.54,21.6,22.09,21.38,8667,0.0,2.26
2022-07-25,21.8,21.34,21.8,21.01,9579,-1.2,2.5
2022-07-26,21.43,21.21,21.45,20.8,5959,-0.61,1.56
2022-07-27,21.23,22.04,22.15,21.04,12010,3.91,3.14
2022-07-28,22.18,23.4,23.83,22.04,20303,6.17,5.31
2022-07-29,23.64,22.99,23.88,22.75,16425,-1.75,4.29
2022-08-01,23.24,23.61,23.86,22.66,13602,2.7,3.55
2022-08-02,23.44,22.43,23.45,22.03,16046,-5.0,4.19
2022-08-03,22.61,22.37,23.31,22.26,16369,-0.27,4.28
2022-08-04,22.52,22.85,22.95,22.22,11106,2.15,2.9
2022-08-05,22.93,23.12,23.18,22.6,16892,1.18,4.41
2022-08-08,23.01,24.13,24.2,22.98,18630,4.37,4.87
2022-08-09,24.08,24.1,24.4,23.81,12617,-0.12,3.3
2022-08-10,24.45,25.5,26.5,24.12,33181,5.81,8.67
2022-08-11,25.45,24.71,25.9,24.65,26391,-3.1,6.9
2022-08-12,24.55,24.85,26.1,24.55,23956,0.57,6.26
2022-08-15,24.93,26.72,27.0,24.93,38719,7.53,10.12
2022-08-16,26.78,26.88,27.28,26.11,25546,0.6,6.68
