日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,22.0,22.23,22.99,21.91,195426,1.05,1.45
2022-07-07,22.3,22.02,22.35,21.76,97995,-0.94,0.73
2022-07-08,22.22,22.36,23.23,22.05,185798,1.54,1.38
2022-07-11,22.16,21.57,22.25,21.46,117889,-3.53,0.88
2022-07-12,21.65,21.09,21.86,21.08,92799,-2.23,0.69
2022-07-13,21.15,20.75,21.33,20.68,82009,-1.61,0.61
2022-07-14,20.74,20.77,21.06,20.67,80748,0.1,0.6
2022-07-15,20.72,20.58,21.09,20.58,91495,-0.91,0.68
2022-07-18,20.8,20.74,21.0,20.55,85141,0.78,0.63
2022-07-19,20.71,20.74,20.94,20.47,90395,0.0,0.67
2022-07-20,20.9,20.62,21.17,20.59,96841,-0.58,0.72
2022-07-21,20.58,21.17,21.67,20.37,239264,2.67,1.78
2022-07-22,21.21,20.69,21.35,20.62,100771,-2.27,0.75
2022-07-25,20.61,20.69,21.12,20.61,68986,0.0,0.51
2022-07-26,20.72,20.35,20.92,20.03,110752,-1.64,0.82
2022-07-27,20.35,20.44,20.64,20.25,61543,0.44,0.46
2022-07-28,20.51,20.87,21.11,20.51,103682,2.1,0.77
2022-07-29,20.94,20.21,20.94,20.19,89883,-3.16,0.67
2022-08-01,20.05,20.13,20.29,19.6,125625,-0.4,0.93
2022-08-02,19.9,20.18,20.5,19.56,152729,0.25,1.13
2022-08-03,20.47,21.9,22.58,20.29,494965,8.52,3.68
2022-08-04,22.1,21.86,22.27,21.67,203056,-0.18,1.51
2022-08-05,21.99,23.29,23.33,21.86,362850,6.54,2.7
2022-08-08,23.26,22.42,23.45,22.11,307127,-3.74,2.28
2022-08-09,22.15,22.47,22.49,21.67,173408,0.22,1.29
2022-08-10,22.05,22.48,23.16,21.93,199128,0.04,1.48
2022-08-11,22.57,22.62,23.12,22.55,150401,0.62,1.12
2022-08-12,22.62,22.03,22.82,22.01,120598,-2.61,0.9
2022-08-15,22.12,21.81,22.32,21.75,98488,-1.0,0.73
2022-08-16,21.92,21.83,22.14,21.54,97509,0.09,0.72
2022-08-17,21.82,21.65,21.96,21.48,102802,-0.82,0.76
2022-08-18,22.22,22.26,22.45,21.68,174835,2.82,1.3
2022-08-19,22.25,21.57,22.79,21.51,153921,-3.1,1.14
2022-08-22,21.29,21.42,21.95,21.23,93278,-0.7,0.69
2022-08-23,21.6,20.98,21.6,20.9,97719,-2.05,0.73
2022-08-24,20.94,20.3,21.12,20.2,102301,-3.24,0.76
2022-08-25,20.18,20.22,20.6,19.96,91121,-0.39,0.68
2022-08-26,20.38,20.11,20.48,20.03,64723,-0.54,0.48
2022-08-29,19.83,20.0,20.28,19.76,65331,-0.55,0.49
2022-08-30,20.0,20.17,20.24,19.93,54132,0.85,0.4
2022-08-31,20.17,20.6,20.6,19.95,88861,2.13,0.66
2022-09-01,20.39,20.05,20.85,20.02,71624,-2.67,0.53
2022-09-02,20.01,20.16,20.34,20.01,51629,0.55,0.38
2022-09-05,20.23,20.69,20.8,19.11,312554,2.63,1.97
2022-09-06,20.59,20.24,20.82,20.03,173593,-2.17,1.09
2022-09-07,20.2,20.36,20.94,20.2,151837,0.59,0.96
2022-09-08,20.31,20.33,20.55,20.1,75666,-0.15,0.48
2022-09-09,20.39,20.32,20.46,20.08,53880,-0.05,0.34
2022-09-13,20.27,20.35,20.7,20.26,68537,0.15,0.43
2022-09-14,20.02,20.28,20.42,20.01,53609,-0.34,0.34
2022-09-15,20.5,20.16,20.83,20.01,126556,-0.59,0.8
2022-09-16,20.25,20.08,20.58,20.05,103799,-0.4,0.65
2022-09-19,20.16,19.5,20.35,19.4,109038,-2.89,0.69
2022-09-20,19.7,19.43,19.72,19.26,64782,-0.36,0.41
2022-09-21,19.34,19.35,19.64,19.12,56595,-0.41,0.36
2022-09-22,19.21,19.21,19.49,19.21,50243,-0.72,0.32
2022-09-23,19.25,18.21,19.35,18.03,123191,-5.21,0.78
2022-09-26,18.04,18.2,18.4,17.96,72576,-0.05,0.46
2022-09-27,18.25,18.77,18.93,18.1,95317,3.13,0.6
2022-09-28,18.7,18.39,18.87,18.38,57157,-2.02,0.36
2022-09-29,18.74,18.25,18.79,18.18,56893,-0.76,0.36
2022-09-30,18.33,17.85,18.4,17.81,61318,-2.19,0.39
2022-10-10,17.98,17.05,18.08,16.88,116813,-4.48,0.74
2022-10-11,17.05,16.78,17.17,16.6,65692,-1.58,0.41
2022-10-12,16.78,17.8,17.85,16.67,119042,6.08,0.75
2022-10-13,17.8,17.83,18.04,17.65,71658,0.17,0.45
2022-10-14,18.02,18.04,18.22,17.83,74201,1.18,0.47
2022-10-17,18.01,18.65,18.78,17.98,98591,3.38,0.62
2022-10-18,18.64,18.5,18.77,18.36,58847,-0.8,0.37
2022-10-19,18.6,18.37,18.72,18.33,58758,-0.7,0.37
2022-10-20,18.25,18.89,19.26,18.25,146682,2.83,0.92
2022-10-21,18.88,19.12,19.48,18.55,119566,1.22,0.75
2022-10-24,19.04,19.4,19.77,19.04,127269,1.46,0.8
2022-10-25,19.25,19.22,19.55,19.05,80541,-0.93,0.51
2022-10-26,19.45,19.58,19.7,18.63,142733,1.87,0.9
2022-10-27,19.48,19.81,20.28,19.23,158364,1.17,1.0
2022-10-28,19.7,20.18,20.6,19.56,225092,1.87,1.42
2022-10-31,20.04,20.31,20.84,20.0,144104,0.64,0.91
2022-11-01,20.2,20.49,20.58,20.12,125166,0.89,0.79
2022-11-02,20.51,20.48,20.93,20.39,105911,-0.05,0.67
2022-11-03,20.23,20.88,21.11,20.21,127884,1.95,0.81
2022-11-04,20.9,20.74,20.98,20.5,102528,-0.67,0.65
2022-11-07,20.53,20.45,21.06,20.33,110590,-1.4,0.7
2022-11-08,20.65,20.29,20.77,20.08,79596,-0.78,0.5
2022-11-09,20.12,20.06,20.45,20.02,66148,-1.13,0.42
2022-11-10,20.12,19.57,20.2,19.55,109378,-2.44,0.69
2022-11-11,20.09,19.76,20.26,19.75,86152,0.97,0.54
2022-11-14,20.05,20.15,20.45,19.67,107089,1.97,0.68
2022-11-15,19.98,20.86,20.94,19.98,149646,3.52,0.94
2022-11-16,20.85,20.89,21.08,20.7,106867,0.14,0.67
2022-11-17,20.76,21.46,21.63,20.5,147483,2.73,0.93
2022-11-18,21.4,20.61,21.7,20.61,117224,-3.96,0.74
2022-11-21,20.4,20.45,20.96,20.3,68854,-0.78,0.43
2022-11-22,20.5,20.3,20.81,20.23,68845,-0.73,0.43
2022-11-23,20.32,20.31,20.5,19.98,60188,0.05,0.38
2022-11-24,20.26,19.89,20.6,19.82,74522,-2.07,0.47
2022-11-25,19.81,19.7,20.24,19.66,60327,-0.96,0.38
2022-11-28,19.41,19.15,19.85,19.07,90817,-2.79,0.57
2022-11-29,19.3,19.42,19.43,18.92,90369,1.41,0.57
