日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,36.96,37.03,37.68,36.7,5642,0.33,1.91
2022-07-07,36.81,37.0,37.17,36.72,4761,-0.08,1.61
2022-07-08,37.19,37.09,37.53,37.0,5514,0.24,1.86
2022-07-11,37.28,36.15,37.49,35.67,17152,-2.53,5.5
2022-07-12,35.81,35.19,36.15,35.19,8977,-2.66,2.88
2022-07-13,35.23,35.25,35.47,35.1,6393,0.17,2.05
2022-07-14,35.17,35.69,35.95,35.17,6789,1.25,2.18
2022-07-15,35.64,42.83,42.83,35.36,75560,20.01,24.22
2022-07-18,42.8,41.38,42.8,40.6,74856,-3.39,23.99
2022-07-19,40.2,41.9,44.69,40.2,64323,1.26,20.62
2022-07-20,41.71,40.83,41.95,40.58,36902,-2.55,11.83
2022-07-21,40.83,39.91,40.98,39.73,25407,-2.25,8.14
2022-07-22,39.82,40.1,40.48,39.34,15757,0.48,5.05
2022-07-25,40.87,39.86,40.98,39.52,22204,-0.6,7.12
2022-07-26,39.79,40.73,40.78,38.45,24108,2.18,7.73
2022-07-27,40.24,40.53,40.65,39.72,16800,-0.49,5.38
2022-07-28,40.68,41.66,42.3,40.4,32864,2.79,10.53
2022-07-29,41.4,40.32,41.63,40.29,22752,-3.22,7.29
2022-08-01,40.02,40.59,40.93,40.02,12942,0.67,4.15
2022-08-02,40.13,38.2,40.13,38.01,19558,-5.89,6.27
2022-08-03,38.15,38.75,40.59,38.15,21405,1.44,6.86
2022-08-04,39.2,39.06,39.55,38.39,9390,0.8,3.01
2022-08-05,39.18,39.22,39.5,38.54,12047,0.41,3.86
2022-08-08,39.0,39.95,40.09,38.73,13023,1.86,4.17
2022-08-09,40.0,40.46,41.07,39.65,17431,1.28,5.59
2022-08-10,40.2,40.54,40.77,39.87,12794,0.2,4.1
2022-08-11,40.54,40.86,40.95,40.25,13265,0.79,4.25
2022-08-12,40.72,39.81,40.72,39.79,13241,-2.57,4.24
2022-08-15,39.52,39.95,40.17,39.52,6393,0.35,2.05
2022-08-16,40.0,41.97,42.48,40.0,35198,5.06,11.28
2022-08-17,41.98,41.48,42.36,41.17,20231,-1.17,6.48
2022-08-18,41.49,42.05,42.09,40.85,18431,1.37,5.91
2022-08-19,41.79,41.36,42.57,40.88,18364,-1.64,5.89
2022-08-22,41.38,43.54,44.5,41.38,40657,5.27,13.03
2022-08-23,43.13,42.49,43.15,42.11,23107,-2.41,7.41
2022-08-24,42.41,40.94,42.42,40.11,20915,-3.65,6.7
2022-08-25,40.94,39.53,41.2,38.85,14944,-3.44,4.79
2022-08-26,38.87,38.38,39.4,38.2,13849,-2.91,4.44
2022-08-29,37.99,37.62,38.34,37.38,11253,-1.98,3.61
2022-08-30,37.75,38.11,38.33,37.45,7467,1.3,2.39
2022-08-31,38.01,36.77,38.15,36.71,8982,-3.52,2.88
2022-09-01,36.99,36.7,37.28,36.66,3588,-0.19,1.15
2022-09-02,36.7,37.26,37.28,36.7,3902,1.53,1.25
2022-09-05,37.56,37.23,37.56,36.88,3652,-0.08,1.17
2022-09-06,37.29,37.44,37.44,37.02,3505,0.56,1.12
2022-09-07,37.44,38.1,38.18,37.27,6118,1.76,1.96
2022-09-08,38.49,37.68,38.49,37.64,5745,-1.1,1.84
2022-09-09,37.67,37.46,37.85,37.13,4310,-0.58,1.38
2022-09-13,37.58,37.49,37.82,37.38,2368,0.08,0.76
2022-09-14,37.0,36.86,37.04,36.75,3840,-1.68,1.23
2022-09-15,36.88,36.04,37.0,35.95,6100,-2.22,1.96
2022-09-16,36.28,35.23,36.28,35.18,4396,-2.25,1.41
2022-09-19,35.24,35.5,35.58,34.94,2686,0.77,0.86
2022-09-20,35.5,36.18,36.19,35.5,2911,1.92,0.93
2022-09-21,36.03,35.99,36.2,35.21,2609,-0.53,0.84
2022-09-22,35.97,35.83,36.22,35.6,2183,-0.44,0.7
2022-09-23,35.84,34.92,36.14,34.66,3615,-2.54,1.16
2022-09-26,34.92,34.2,35.18,34.15,2581,-2.06,0.83
2022-09-27,34.55,34.84,34.88,34.2,2246,1.87,0.72
2022-09-28,34.7,34.18,34.98,34.18,2222,-1.89,0.71
2022-09-29,34.25,33.7,34.74,33.7,2698,-1.4,0.86
2022-09-30,33.55,33.33,34.52,33.33,2143,-1.1,0.69
2022-10-10,33.49,33.01,33.78,32.94,1891,-0.96,0.61
2022-10-11,32.62,33.27,33.47,32.62,1894,0.79,0.61
2022-10-12,33.27,34.06,34.1,32.9,2535,2.37,0.81
2022-10-13,34.0,34.08,34.5,33.75,2678,0.06,0.86
2022-10-14,34.3,34.77,35.09,34.26,4498,2.02,1.44
2022-10-17,34.8,35.23,35.45,34.52,4169,1.32,1.34
2022-10-18,35.42,35.09,35.55,35.04,3275,-0.4,1.05
2022-10-19,35.1,34.76,35.4,34.57,2866,-0.94,0.92
2022-10-20,34.52,34.64,35.3,34.52,2496,-0.35,0.8
2022-10-21,34.98,34.8,35.3,34.5,2597,0.46,0.83
2022-10-24,34.98,34.22,35.28,34.2,4083,-1.67,1.31
2022-10-25,34.87,34.16,34.87,33.62,2959,-0.18,0.95
2022-10-26,34.16,34.97,35.17,34.16,4444,2.37,1.42
2022-10-27,35.15,35.0,35.46,34.81,3699,0.09,1.19
2022-10-28,34.8,33.4,35.0,33.4,4796,-4.57,1.54
2022-10-31,33.3,33.95,34.7,33.02,2773,1.65,0.89
2022-11-01,33.52,34.76,34.85,33.0,4069,2.39,1.3
2022-11-02,34.7,35.46,35.8,34.52,6705,2.01,2.15
2022-11-03,35.3,35.45,35.61,34.99,4918,-0.03,1.58
2022-11-04,35.55,35.78,35.97,35.39,5344,0.93,1.71
2022-11-07,35.7,35.84,35.97,35.65,4909,0.17,1.57
2022-11-08,35.83,35.57,35.83,35.38,4590,-0.75,1.47
2022-11-09,35.68,35.51,35.92,35.51,3236,-0.17,1.04
2022-11-10,35.45,35.3,35.63,35.2,3755,-0.59,1.2
2022-11-11,35.84,35.54,36.07,35.54,4835,0.68,1.55
2022-11-14,35.56,37.79,38.3,35.4,22548,6.33,7.23
2022-11-15,37.4,37.23,37.4,36.62,14914,-1.48,4.78
2022-11-16,36.91,37.0,37.21,36.91,6982,-0.62,2.24
2022-11-17,37.0,37.4,37.7,36.8,7501,1.08,2.4
2022-11-18,37.99,37.0,38.2,36.92,7407,-1.07,2.37
2022-11-21,36.63,36.75,37.0,36.51,4882,-0.68,1.56
2022-11-22,36.62,36.64,37.09,36.6,3646,-0.3,1.17
2022-11-23,36.58,36.09,36.85,35.65,5313,-1.5,1.7
2022-11-24,36.3,36.23,36.34,35.91,2376,0.39,0.76
2022-11-25,36.34,36.08,36.34,35.89,1785,-0.41,0.57
2022-11-28,36.14,36.19,36.22,35.55,2476,0.3,0.79
2022-11-29,36.17,36.6,36.66,36.16,3387,1.13,1.09
2022-11-30,36.38,36.44,36.75,36.38,2410,-0.44,0.77
2022-12-01,36.88,36.52,36.88,36.52,2677,0.22,0.86
2022-12-02,36.52,36.8,36.93,36.46,2964,0.77,0.95
2022-12-05,36.97,36.95,36.98,36.72,3112,0.41,1.0
2022-12-06,36.88,36.66,37.2,36.52,3490,-0.78,1.12
2022-12-07,36.55,36.7,36.95,36.5,2727,0.11,0.87
2022-12-08,36.8,36.88,37.05,36.62,3392,0.49,1.09
2022-12-09,36.9,36.45,36.9,36.37,3894,-1.17,1.25
2022-12-12,36.45,35.89,36.47,35.88,3715,-1.54,1.19
2022-12-13,35.9,35.76,36.14,35.71,2308,-0.36,0.74
2022-12-14,35.76,35.6,35.91,35.57,2596,-0.45,0.83
2022-12-15,35.6,36.12,36.44,35.6,3150,1.46,1.01
2022-12-16,35.92,35.48,36.28,35.45,3174,-1.77,1.02
2022-12-19,35.64,36.16,37.69,35.64,7553,1.92,2.42
2022-12-20,35.65,34.78,35.65,34.57,4911,-3.82,1.57
2022-12-21,34.6,34.2,34.93,34.13,2785,-1.67,0.89
2022-12-22,34.2,33.84,34.59,33.81,2415,-1.05,0.77
2022-12-23,33.58,33.86,34.19,33.58,1488,0.06,0.48
2022-12-26,33.91,34.31,34.53,33.69,1216,1.33,0.39
2022-12-27,34.28,34.13,34.49,33.88,2116,-0.52,0.68
2022-12-28,34.13,33.5,34.13,33.45,3220,-1.85,1.03
2022-12-29,33.5,33.46,33.71,33.42,1463,-0.12,0.47
2022-12-30,33.64,33.58,33.69,33.37,1680,0.36,0.54
2023-01-03,33.58,34.02,34.16,33.4,1707,1.31,0.55
2023-01-04,34.2,34.02,34.26,33.91,1751,0.0,0.56
2023-01-05,34.02,34.25,34.28,34.02,2647,0.68,0.85
2023-01-06,34.25,34.25,34.45,34.13,2049,0.0,0.66
2023-01-09,34.26,34.34,34.6,34.26,2099,0.26,0.67
2023-01-10,34.42,34.0,34.42,33.9,2506,-0.99,0.8
2023-01-11,34.0,33.76,34.2,33.75,2110,-0.71,0.57
2023-01-12,33.76,33.8,33.98,33.7,1323,0.12,0.36
2023-01-13,34.15,34.05,34.15,33.72,1413,0.74,0.38
2023-01-16,34.06,34.37,34.44,34.0,2764,0.94,0.74
2023-01-17,34.37,34.22,34.49,34.15,1870,-0.44,0.5
2023-01-18,34.35,34.32,34.51,34.13,2000,0.29,0.54
2023-01-19,34.35,34.53,34.58,34.26,2141,0.61,0.58
2023-01-20,34.69,34.83,34.89,34.58,2929,0.87,0.79
2023-01-30,35.1,35.17,35.33,35.03,4056,0.98,1.09
2023-01-31,35.08,35.36,35.44,35.08,2539,0.54,0.68
2023-02-01,35.49,35.89,35.89,35.2,4505,1.5,1.21
2023-02-02,36.2,35.78,36.3,35.66,5482,-0.31,1.47
2023-02-03,35.7,35.88,35.97,35.6,3241,0.28,0.87
2023-02-06,35.88,35.86,35.94,35.64,2526,-0.06,0.68
2023-02-07,35.82,36.01,36.09,35.82,4637,0.42,1.25
2023-02-08,36.01,35.75,36.2,35.71,2951,-0.72,0.79
2023-02-09,35.68,36.2,36.36,35.64,6195,1.26,1.67
2023-02-10,36.18,36.42,36.7,36.01,5153,0.61,1.39
2023-02-13,36.45,36.43,36.51,36.31,4194,0.03,1.13
2023-02-14,36.46,36.42,36.57,36.34,3042,-0.03,0.82
2023-02-15,36.5,36.55,36.68,36.39,3887,0.36,1.05
2023-02-16,36.5,35.68,36.76,35.4,6790,-2.38,1.83
2023-02-17,35.66,35.6,36.07,35.6,4230,-0.22,1.14
2023-02-20,35.6,35.87,35.94,35.43,5326,0.76,1.43
2023-02-21,35.89,35.72,35.97,35.55,4375,-0.42,1.18
2023-02-22,35.7,35.6,35.75,35.48,2894,-0.34,0.78
2023-02-23,35.69,35.75,36.04,35.55,3657,0.42,0.98
2023-02-24,35.63,35.47,35.79,35.41,3622,-0.78,0.97
2023-02-27,35.43,34.95,35.46,34.95,4097,-1.47,1.1
2023-02-28,34.92,35.15,35.35,34.81,4479,0.57,1.2
2023-03-01,35.19,35.45,35.52,35.15,4825,0.85,1.3
2023-03-02,35.49,35.22,35.59,35.17,3671,-0.65,0.99
2023-03-03,35.36,35.09,35.36,34.92,3563,-0.37,0.96
2023-03-06,35.09,35.08,35.39,35.04,2361,-0.03,0.64
2023-03-07,35.08,34.48,35.19,34.41,4630,-1.71,1.25
2023-03-08,34.34,34.79,34.8,34.34,2353,0.9,0.63
2023-03-09,34.78,35.07,35.1,34.62,3381,0.8,0.91
2023-03-10,35.07,35.22,35.22,34.64,2234,0.43,0.6
2023-03-13,35.1,34.65,35.1,34.32,4704,-1.62,1.27
2023-03-14,34.5,34.44,34.62,34.15,3184,-0.61,0.86
2023-03-15,34.5,34.53,34.75,34.46,1990,0.26,0.54
