日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,4.8,4.78,4.81,4.76,1768551,-0.42,0.07
2022-07-07,4.78,4.76,4.79,4.76,1616039,-0.42,0.06
2022-07-08,4.77,4.77,4.78,4.74,1620289,0.21,0.06
2022-07-11,4.77,4.79,4.8,4.75,3319089,0.42,0.12
2022-07-12,4.52,4.51,4.53,4.5,3134478,-5.85,0.12
2022-07-13,4.51,4.42,4.51,4.41,3393612,-2.0,0.13
2022-07-14,4.42,4.37,4.42,4.32,3430233,-1.13,0.13
2022-07-15,4.36,4.33,4.38,4.33,2188863,-0.92,0.08
2022-07-18,4.34,4.37,4.37,4.34,1770540,0.92,0.07
2022-07-19,4.36,4.39,4.41,4.35,1747359,0.46,0.06
2022-07-20,4.4,4.44,4.45,4.39,1629580,1.14,0.06
2022-07-21,4.45,4.39,4.45,4.39,1486550,-1.13,0.06
2022-07-22,4.39,4.41,4.43,4.39,1438737,0.46,0.05
2022-07-25,4.41,4.44,4.44,4.4,1315204,0.68,0.05
2022-07-26,4.44,4.42,4.45,4.42,1382246,-0.45,0.05
2022-07-27,4.42,4.39,4.43,4.39,1259741,-0.68,0.05
2022-07-28,4.39,4.39,4.42,4.39,1198584,0.0,0.04
2022-07-29,4.4,4.38,4.42,4.37,1433018,-0.23,0.05
2022-08-01,4.37,4.37,4.4,4.36,1336474,-0.23,0.05
2022-08-02,4.36,4.35,4.37,4.33,1803067,-0.46,0.07
2022-08-03,4.34,4.32,4.36,4.32,1415815,-0.69,0.05
2022-08-04,4.34,4.37,4.38,4.32,1858632,1.16,0.07
2022-08-05,4.38,4.39,4.4,4.36,1226915,0.46,0.05
2022-08-08,4.39,4.35,4.39,4.34,1294709,-0.91,0.05
2022-08-09,4.35,4.34,4.37,4.34,820212,-0.23,0.03
2022-08-10,4.34,4.33,4.35,4.32,907585,-0.23,0.03
2022-08-11,4.34,4.36,4.37,4.33,1526533,0.69,0.06
2022-08-12,4.36,4.36,4.37,4.34,1126271,0.0,0.04
2022-08-15,4.35,4.34,4.36,4.33,1193889,-0.46,0.04
2022-08-16,4.34,4.33,4.35,4.33,1292595,-0.23,0.05
2022-08-17,4.34,4.34,4.35,4.32,1737078,0.23,0.06
