日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,3.97,3.92,4.0,3.91,120189,-1.51,0.53
2022-07-07,3.93,3.94,3.97,3.91,84917,0.51,0.38
2022-07-08,3.94,3.92,3.98,3.91,99748,-0.51,0.44
2022-07-11,3.92,3.9,3.94,3.88,91142,-0.51,0.4
2022-07-12,3.9,3.91,3.93,3.88,85308,0.26,0.38
2022-07-13,3.91,3.95,3.97,3.9,122025,1.02,0.54
2022-07-14,3.95,3.9,3.96,3.86,140787,-1.27,0.62
2022-07-15,3.9,3.73,3.93,3.71,261730,-4.36,1.16
2022-07-18,3.75,3.89,3.91,3.74,245258,4.29,1.09
2022-07-19,3.9,3.91,3.93,3.86,127502,0.51,0.57
2022-07-20,3.92,3.87,3.92,3.86,84033,-1.02,0.37
2022-07-21,3.86,3.84,3.89,3.84,81832,-0.78,0.36
2022-07-22,3.84,3.86,3.88,3.83,108045,0.52,0.48
2022-07-25,3.86,3.9,3.96,3.86,138411,1.04,0.61
2022-07-26,3.92,4.03,4.03,3.89,258314,3.33,1.14
2022-07-27,4.01,4.01,4.04,3.96,172136,-0.5,0.76
2022-07-28,4.02,4.01,4.05,3.99,131332,0.0,0.58
2022-07-29,4.02,4.03,4.05,3.97,186150,0.5,0.82
2022-08-01,4.01,3.97,4.03,3.95,131148,-1.49,0.58
2022-08-02,3.95,3.87,3.96,3.79,184146,-2.52,0.82
2022-08-03,3.86,3.81,3.9,3.81,120260,-1.55,0.53
2022-08-04,3.82,3.82,3.86,3.78,86852,0.26,0.38
2022-08-05,3.83,3.85,3.86,3.8,91316,0.79,0.4
2022-08-08,3.87,3.99,4.01,3.87,224831,3.64,1.0
2022-08-09,3.99,3.98,4.03,3.95,178353,-0.25,0.79
2022-08-10,3.99,4.0,4.01,3.95,93463,0.5,0.41
2022-08-11,4.01,4.01,4.05,3.99,137665,0.25,0.61
2022-08-12,4.02,4.02,4.04,3.99,109908,0.25,0.49
2022-08-15,4.02,3.99,4.05,3.98,120600,-0.75,0.53
2022-08-16,4.01,4.04,4.06,3.99,161634,1.25,0.72
2022-08-17,4.04,4.11,4.11,4.01,173113,1.73,0.77
2022-08-18,4.09,4.08,4.1,4.03,135856,-0.73,0.6
2022-08-19,4.07,4.09,4.12,4.04,134252,0.25,0.59
2022-08-22,4.09,4.09,4.12,4.05,115820,0.0,0.51
2022-08-23,4.09,4.06,4.1,4.03,97316,-0.73,0.43
2022-08-24,4.06,3.96,4.07,3.94,147081,-2.46,0.65
2022-08-25,3.97,4.0,4.01,3.93,127005,1.01,0.56
2022-08-26,4.01,3.96,4.02,3.94,108457,-1.0,0.48
