日期,开盘,收盘,最高,最低,成交量,涨跌幅,换手率
2022-07-06,4.05,3.98,4.06,3.96,64539,-1.73,0.8
2022-07-07,3.99,4.26,4.3,3.99,211887,7.04,2.63
2022-07-08,4.26,4.16,4.31,4.14,129639,-2.35,1.61
2022-07-11,4.13,4.07,4.14,4.03,90839,-2.16,1.13
2022-07-12,4.07,4.02,4.1,4.0,77055,-1.23,0.96
2022-07-13,4.0,4.05,4.07,4.0,61280,0.75,0.76
2022-07-14,4.04,3.98,4.06,3.98,62032,-1.73,0.77
2022-07-15,3.95,3.73,3.97,3.73,166585,-6.28,2.07
2022-07-18,3.73,4.1,4.1,3.72,237380,9.92,2.94
2022-07-19,4.13,4.2,4.25,4.08,248267,2.44,3.08
2022-07-20,4.21,4.28,4.29,4.15,164838,1.9,2.04
2022-07-21,4.29,4.3,4.37,4.25,166944,0.47,2.07
2022-07-22,4.31,4.53,4.6,4.28,366130,5.35,4.54
2022-07-25,4.52,4.49,4.65,4.43,261892,-0.88,3.25
2022-07-26,4.51,4.41,4.53,4.36,158211,-1.78,1.96
2022-07-27,4.4,4.4,4.43,4.34,108319,-0.23,1.34
2022-07-28,4.4,4.36,4.55,4.34,168368,-0.91,2.09
2022-07-29,4.34,4.34,4.47,4.31,129878,-0.46,1.61
2022-08-01,4.38,4.44,4.57,4.34,191757,2.3,2.38
2022-08-02,4.38,4.14,4.39,4.08,186690,-6.76,2.32
2022-08-03,4.17,4.13,4.4,4.12,150237,-0.24,1.86
2022-08-04,4.16,4.25,4.27,4.12,87013,2.91,1.08
2022-08-05,4.22,4.2,4.32,4.12,125018,-1.18,1.55
2022-08-08,4.17,4.21,4.21,4.14,96372,0.24,1.2
2022-08-09,4.14,4.04,4.17,4.03,129618,-4.04,1.61
2022-08-10,4.04,4.12,4.12,3.95,101095,1.98,1.25
2022-08-11,4.15,4.41,4.53,4.1,410074,7.04,5.09
2022-08-12,4.41,4.4,4.46,4.36,223262,-0.23,2.77
2022-08-15,4.4,4.4,4.46,4.33,136997,0.0,1.7
2022-08-16,4.41,4.45,4.51,4.36,132735,1.14,1.65
2022-08-17,4.46,4.4,4.48,4.37,84322,-1.12,1.05
2022-08-18,4.4,4.38,4.45,4.36,90115,-0.45,1.12
2022-08-19,4.37,4.32,4.45,4.31,107289,-1.37,1.33
2022-08-22,4.34,4.37,4.41,4.29,83193,1.16,1.03
2022-08-23,4.32,4.51,4.55,4.31,209210,3.2,2.59
2022-08-24,4.51,4.35,4.54,4.29,199346,-3.55,2.47
2022-08-25,4.37,4.32,4.38,4.18,127790,-0.69,1.58
2022-08-26,4.28,4.5,4.6,4.25,259593,4.17,3.22
2022-08-29,4.4,4.71,4.95,4.38,410920,4.67,5.1
2022-08-30,4.69,4.59,4.73,4.53,233047,-2.55,2.89
2022-08-31,4.57,4.67,4.96,4.55,504508,1.74,6.26
2022-09-01,4.64,4.51,4.67,4.4,279702,-3.43,3.47
2022-09-02,4.51,4.64,4.9,4.45,351259,2.88,4.36
2022-09-05,4.64,4.72,4.83,4.56,296076,1.72,3.67
2022-09-06,4.69,5.0,5.19,4.55,531891,5.93,6.6
2022-09-07,4.93,4.88,4.98,4.79,362536,-2.4,4.5
2022-09-08,4.83,4.77,5.03,4.61,372345,-2.25,4.62
2022-09-09,4.72,4.68,4.74,4.61,212675,-1.89,2.64
2022-09-13,4.64,4.71,4.74,4.58,136344,0.64,1.69
2022-09-14,4.65,4.41,4.65,4.35,259604,-6.37,3.22
2022-09-15,4.4,4.18,4.42,4.14,204154,-5.22,2.53
2022-09-16,4.18,4.04,4.2,4.01,127815,-3.35,1.59
2022-09-19,4.02,4.0,4.04,3.93,85322,-0.99,1.06
2022-09-20,4.0,4.05,4.09,4.0,83151,1.25,1.03
2022-09-21,4.03,4.07,4.07,3.93,72657,0.49,0.9
2022-09-22,3.98,3.89,4.07,3.88,116834,-4.42,1.45
2022-09-23,3.89,3.81,3.92,3.78,90755,-2.06,1.13
2022-09-26,3.82,3.76,3.82,3.72,67134,-1.31,0.83
2022-09-27,3.75,3.81,3.81,3.7,61905,1.33,0.77
2022-09-28,3.78,3.7,3.78,3.66,73459,-2.89,0.91
2022-09-29,3.72,3.65,3.75,3.61,52176,-1.35,0.65
2022-09-30,3.63,3.62,3.67,3.58,56785,-0.82,0.7
2022-10-10,3.62,3.54,3.62,3.49,52188,-2.21,0.65
2022-10-11,3.51,3.57,3.57,3.48,35463,0.85,0.44
2022-10-12,3.58,3.63,3.64,3.5,45108,1.68,0.56
2022-10-13,3.61,3.65,3.68,3.59,54915,0.55,0.68
2022-10-14,3.67,3.68,3.73,3.67,53062,0.82,0.66
2022-10-17,3.68,3.76,3.77,3.66,50825,2.17,0.63
2022-10-18,3.77,3.82,3.89,3.72,95274,1.6,1.18
2022-10-19,3.79,3.87,3.95,3.78,84283,1.31,1.05
2022-10-20,3.83,3.79,3.86,3.76,52473,-2.07,0.65
2022-10-21,3.81,3.78,3.83,3.76,37704,-0.26,0.47
2022-10-24,3.8,3.65,3.82,3.62,66729,-3.44,0.83
2022-10-25,3.66,3.66,3.68,3.54,48416,0.27,0.6
2022-10-26,3.66,3.71,3.75,3.65,43361,1.37,0.54
2022-10-27,3.73,3.72,3.76,3.7,36459,0.27,0.45
2022-10-28,3.72,3.55,3.72,3.52,62441,-4.57,0.77
2022-10-31,3.56,3.66,3.71,3.55,53485,3.1,0.66
2022-11-01,3.7,3.8,3.81,3.68,57424,3.83,0.71
2022-11-02,3.79,3.85,3.87,3.77,67164,1.32,0.83
2022-11-03,3.85,3.83,3.88,3.79,55317,-0.52,0.69
2022-11-04,3.81,3.96,3.97,3.81,84405,3.39,1.05
2022-11-07,3.93,3.97,3.98,3.91,66594,0.25,0.83
2022-11-08,3.97,3.95,4.0,3.91,45215,-0.5,0.56
2022-11-09,3.96,3.93,3.97,3.9,54308,-0.51,0.67
2022-11-10,3.93,3.94,3.95,3.89,38348,0.25,0.48
2022-11-11,4.0,3.97,4.05,3.95,66169,0.76,0.82
2022-11-14,3.98,3.94,3.99,3.92,50019,-0.76,0.62
2022-11-15,3.99,4.0,4.0,3.93,57379,1.52,0.71
2022-11-16,4.0,4.18,4.24,3.99,156953,4.5,1.95
2022-11-17,4.14,4.28,4.37,4.12,199905,2.39,2.48
2022-11-18,4.25,4.19,4.36,4.15,191255,-2.1,2.37
2022-11-21,4.15,4.14,4.19,4.07,95149,-1.19,1.18
2022-11-22,4.16,4.09,4.18,4.08,50653,-1.21,0.63
2022-11-23,4.11,4.18,4.21,4.05,85502,2.2,1.06
2022-11-24,4.17,4.09,4.19,4.07,56439,-2.15,0.7
2022-11-25,4.07,4.08,4.13,4.06,48007,-0.24,0.6
2022-11-28,4.05,4.06,4.09,3.98,53918,-0.49,0.67
2022-11-29,4.09,4.17,4.17,4.05,59338,2.71,0.74
2022-11-30,4.17,4.15,4.21,4.13,45329,-0.48,0.56
2022-12-01,4.18,4.15,4.22,4.13,53162,0.0,0.66
2022-12-02,4.19,4.16,4.2,4.13,49369,0.24,0.61
2022-12-05,4.19,4.25,4.26,4.17,75660,2.16,0.94
2022-12-06,4.2,4.16,4.24,4.14,70057,-2.12,0.87
2022-12-07,4.14,4.19,4.21,4.12,67685,0.72,0.84
2022-12-08,4.18,4.23,4.25,4.14,77679,0.95,0.96
2022-12-09,4.23,4.13,4.24,4.11,65786,-2.36,0.82
2022-12-12,4.13,4.03,4.13,4.0,62809,-2.42,0.78
2022-12-13,4.01,4.15,4.2,4.01,86569,2.98,1.07
2022-12-14,4.16,4.19,4.24,4.11,83409,0.96,1.03
2022-12-15,4.22,4.21,4.24,4.15,47934,0.48,0.59
2022-12-16,4.2,4.18,4.22,4.15,35845,-0.71,0.44
2022-12-19,4.19,4.07,4.2,4.04,54799,-2.63,0.68
2022-12-20,4.09,4.06,4.11,4.03,36480,-0.25,0.45
2022-12-21,4.15,4.01,4.15,4.0,36675,-1.23,0.45
2022-12-22,4.03,4.0,4.15,3.97,81664,-0.25,1.01
2022-12-23,3.95,4.04,4.12,3.9,66555,1.0,0.83
2022-12-26,4.04,4.03,4.07,4.01,43690,-0.25,0.54
2022-12-27,4.04,3.98,4.05,3.95,65023,-1.24,0.81
2022-12-28,3.97,3.95,4.02,3.92,36868,-0.75,0.46
2022-12-29,3.94,3.88,3.97,3.85,50047,-1.77,0.62
2022-12-30,3.91,3.97,3.98,3.9,44394,2.32,0.55
2023-01-03,3.97,4.12,4.16,3.96,92411,3.78,1.15
2023-01-04,4.14,4.21,4.23,4.1,95592,2.18,1.19
2023-01-05,4.24,4.23,4.26,4.18,65660,0.48,0.81
2023-01-06,4.24,4.11,4.24,4.07,96159,-2.84,1.19
2023-01-09,4.13,4.15,4.18,4.13,51070,0.97,0.63
2023-01-10,4.15,4.11,4.17,4.08,40771,-0.96,0.51
2023-01-11,4.12,4.01,4.13,3.99,55795,-2.43,0.69
2023-01-12,4.01,3.98,4.03,3.94,40098,-0.75,0.5
2023-01-13,4.03,4.05,4.07,4.0,43356,1.76,0.54
2023-01-16,3.99,4.05,4.08,3.99,50589,0.0,0.63
2023-01-17,4.05,4.0,4.08,3.99,57941,-1.23,0.72
2023-01-18,4.02,4.01,4.06,4.0,37951,0.25,0.47
2023-01-19,4.0,4.09,4.12,3.97,60577,2.0,0.75
2023-01-20,4.08,4.16,4.16,4.04,89379,1.71,1.11
2023-01-30,4.21,4.19,4.22,4.17,103181,0.72,1.28
2023-01-31,4.19,4.22,4.23,4.15,70153,0.72,0.87
2023-02-01,4.22,4.25,4.27,4.21,82414,0.71,1.02
2023-02-02,4.25,4.26,4.31,4.24,94342,0.24,1.17
2023-02-03,4.28,4.26,4.3,4.24,58453,0.0,0.72
2023-02-06,4.3,4.44,4.66,4.28,262197,4.23,3.25
2023-02-07,4.46,4.39,4.49,4.33,160757,-1.13,1.99
2023-02-08,4.41,4.42,4.49,4.36,134048,0.68,1.66
2023-02-09,4.43,4.38,4.44,4.34,112721,-0.9,1.4
2023-02-10,4.39,4.42,4.45,4.38,99352,0.91,1.23
2023-02-13,4.43,4.39,4.44,4.35,78316,-0.68,0.97
2023-02-14,4.41,4.37,4.42,4.36,74775,-0.46,0.93
2023-02-15,4.38,4.43,4.47,4.36,106027,1.37,1.31
2023-02-16,4.4,4.3,4.5,4.26,121420,-2.93,1.51
2023-02-17,4.33,4.3,4.35,4.27,74385,0.0,0.92
2023-02-20,4.32,4.36,4.37,4.29,56344,1.4,0.7
2023-02-21,4.34,4.37,4.39,4.34,55277,0.23,0.69
2023-02-22,4.34,4.34,4.35,4.29,59234,-0.69,0.73
2023-02-23,4.36,4.31,4.36,4.26,60309,-0.69,0.75
2023-02-24,4.31,4.28,4.32,4.26,39984,-0.7,0.5
2023-02-27,4.28,4.21,4.29,4.2,50832,-1.64,0.63
2023-02-28,4.21,4.27,4.27,4.21,46884,1.43,0.58
2023-03-01,4.27,4.35,4.38,4.25,83483,1.87,1.04
2023-03-02,4.35,4.4,4.44,4.34,81439,1.15,1.01
2023-03-03,4.4,4.39,4.42,4.35,53450,-0.23,0.66
2023-03-06,4.4,4.37,4.41,4.35,60706,-0.46,0.75
2023-03-07,4.44,4.3,4.45,4.29,67551,-1.6,0.84
2023-03-08,4.3,4.36,4.38,4.28,47387,1.4,0.59
2023-03-09,4.37,4.4,4.42,4.27,112801,0.92,1.4
2023-03-10,4.46,4.38,4.64,4.34,305521,-0.45,3.79
2023-03-13,4.3,4.26,4.37,4.17,244740,-2.74,3.03
2023-03-14,4.3,4.16,4.4,4.16,131573,-2.35,1.63
2023-03-15,4.19,4.31,4.35,4.19,134683,3.61,1.67
2023-03-16,4.3,4.31,4.4,4.25,123171,0.0,1.53
2023-03-17,4.3,4.41,4.43,4.3,85840,2.32,1.06
2023-03-20,4.42,4.39,4.49,4.37,112004,-0.45,1.39
2023-03-21,4.39,4.45,4.47,4.34,80921,1.37,1.0
2023-03-22,4.47,4.51,4.53,4.44,102093,1.35,1.27
2023-03-23,4.49,4.48,4.51,4.43,84278,-0.67,1.05
2023-03-24,4.5,4.45,4.5,4.39,82037,-0.67,1.02
2023-03-27,4.47,4.45,4.49,4.38,72009,0.0,0.89
2023-03-28,4.46,4.48,4.55,4.39,115303,0.67,1.43
2023-03-29,4.48,4.47,4.52,4.4,79379,-0.22,0.98
2023-03-30,4.47,4.45,4.58,4.44,160392,-0.45,1.99
2023-03-31,4.46,4.56,4.56,4.42,124492,2.47,1.54
2023-04-03,4.61,4.65,4.66,4.53,141774,1.97,1.76
2023-04-04,4.63,4.61,4.65,4.55,126925,-0.86,1.57
2023-04-06,4.58,4.45,4.59,4.42,112143,-3.47,1.39
2023-04-07,4.47,4.5,4.52,4.37,83819,1.12,1.04
2023-04-10,4.51,4.39,4.55,4.39,104458,-2.44,1.3
2023-04-11,4.42,4.57,4.58,4.34,128343,4.1,1.59
2023-04-12,4.59,4.68,4.72,4.55,155912,2.41,1.93
2023-04-13,4.69,4.61,4.7,4.6,119083,-1.5,1.48
2023-04-14,4.61,4.6,4.65,4.52,93199,-0.22,1.16
2023-04-17,4.6,4.56,4.63,4.51,102826,-0.87,1.28
2023-04-18,4.58,4.6,4.61,4.44,124286,0.88,1.54
2023-04-19,4.61,4.6,4.67,4.55,113080,0.0,1.4
2023-04-20,4.63,4.62,4.63,4.5,72800,0.43,0.9
2023-04-21,4.61,4.36,4.64,4.33,138895,-5.63,1.72
2023-04-24,4.37,4.49,4.54,4.35,113555,2.98,1.41
2023-04-25,4.47,4.41,4.5,4.33,90240,-1.78,1.12
2023-04-26,4.34,4.47,4.54,4.34,125882,1.36,1.56
2023-04-27,4.51,4.47,4.6,4.42,140299,0.0,1.74
2023-04-28,4.37,4.54,4.6,4.31,247951,1.57,3.07
2023-05-04,4.53,4.7,4.71,4.5,316033,3.52,3.92
2023-05-05,4.66,4.54,4.67,4.51,201205,-3.4,2.5
2023-05-08,4.59,4.62,4.65,4.5,184940,1.76,2.29
2023-05-09,4.62,4.48,4.62,4.46,183694,-3.03,2.28
2023-05-10,4.46,4.46,4.57,4.42,120206,-0.45,1.49
2023-05-11,4.47,4.91,4.91,4.47,210623,10.09,2.61
2023-05-12,4.98,4.7,5.0,4.64,627344,-4.28,7.78
2023-05-15,4.77,5.17,5.17,4.67,664928,10.0,8.25
2023-05-16,5.54,5.35,5.69,5.25,1177271,3.48,14.6
2023-05-17,5.16,4.82,5.25,4.82,1229996,-9.91,15.25
2023-05-18,4.7,4.55,4.77,4.53,745853,-5.6,9.25
2023-05-19,4.51,4.52,4.7,4.39,587614,-0.66,7.29
2023-05-22,4.5,4.38,4.56,4.36,395270,-3.1,4.9
2023-05-23,4.37,4.22,4.41,4.22,350328,-3.65,4.34
2023-05-24,4.23,4.17,4.26,4.16,229928,-1.18,2.85
2023-05-25,4.14,4.1,4.17,4.05,268974,-1.68,3.34
2023-05-26,4.08,4.1,4.13,4.05,167254,0.0,2.07
2023-05-29,4.1,4.08,4.12,4.05,142127,-0.49,1.76
2023-05-30,4.06,4.12,4.12,4.01,145116,0.98,1.8
2023-05-31,4.1,4.12,4.15,4.09,134169,0.0,1.66
2023-06-01,4.1,4.22,4.26,4.08,251998,2.43,3.12
2023-06-02,4.2,4.25,4.28,4.2,178392,0.71,2.21
2023-06-05,4.28,4.51,4.52,4.26,471444,6.12,5.85
2023-06-06,4.51,4.37,4.56,4.35,306211,-3.1,3.8
2023-06-07,4.38,4.46,4.47,4.37,200913,2.06,2.49
2023-06-08,4.46,4.41,4.46,4.34,147146,-1.12,1.82
2023-06-09,4.44,4.5,4.59,4.43,251547,2.04,3.12
2023-06-12,4.49,4.58,4.62,4.47,205389,1.78,2.55
2023-06-13,4.55,4.56,4.68,4.52,162654,-0.44,2.02
2023-06-14,4.53,4.57,4.61,4.52,153593,0.22,1.9
2023-06-15,4.55,4.47,4.62,4.45,205720,-2.19,2.55
2023-06-16,4.47,4.45,4.54,4.43,157257,-0.45,1.95
2023-06-19,4.45,4.38,4.48,4.36,118958,-1.57,1.48
2023-06-20,4.41,4.34,4.46,4.33,117240,-0.91,1.45
2023-06-21,4.36,4.18,4.4,4.16,116551,-3.69,1.45
2023-06-26,4.18,3.98,4.21,3.97,168687,-4.78,2.09
2023-06-26,4.18,3.98,4.21,3.97,168687,-4.78,2.09
